ID number,1a,1b,1c,2,3.a,3.b,3.c,3.d,3.e,3.f,3.g,4.a,4.b,4.b.name,StandardNames,4bApple,4bmingpao,4bsingtao,4bstar,4borient,4bothers,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,5.10.,5.11,6.a.,6b,6c,6d,6e,6f,6g,6h,7.a,7.b,7.c,7.d,7.e,7.f,7.g,7.h,7.i,7.j,8.a,8b,8c,8.d,8.e,8.f,8.g,8.h,8.i,8.j,8.k,8.l,9a,9b,9c,9d,10.aCleaned,10.bCleaned,10.cCleaned,10.dCleaned,10.eCleaned,10.fCleaned,10.gCleaned,10.hCleaned,10.iCleaned,10.jCleaned,11.a,11.b,11.c,11.d,11.e,11.f,12.a,12.b,12.c,12.d,12.e,12.f,13.a,13.b,13.c,13.d,13.e,13.f,13.g,13.h,13.i,13.j,13.k,13.I,13.m,13.n,13.o,13.p,14.a,14.b,14.c,14.d,14.e,14.f,14.g,15.a.Category,15.a.Category.v1,15.b.Category,15.b.Category.v1,15.c.Category,15.c.Category.v1,15.a.english,15.a.english.v1,15.b.english,15.b.english.v1,15.c.english,15.c.english.v1,17,18,19,20,21,22.a,22b,23,24,25,27.a,27.a_final,27.b,27.c,28.a,28.b,28.c,28.d,28.e,29.a,29.b,29.c,30,31,32,33,34,35,37,36a,36b,36c,36d,36e
1454,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,NA,3,3,3,3,3,3,3,3,3,3,70,70,70,70,70,70,70,70,70,70,70,70,1,1,1,1,3,3,3,3,3,3,2,3,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,50000,0,TSW,1,Tuen Mun Hospital,1,1,NA,teacher,teacher,teacher,NA,1,1,0,0,0,1,1,0,"1,500",student,TJCEC,15,1,3,2,0,0,0,0,1
1455,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,1,1,1,1,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,ME,0,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,0,NA,2,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,19,1,3,2,0,0,0,0,1
1456,3.5,0,3.5,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,NA,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3,3,3,2,3,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,1,1,1,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,student,PKC,18,1,3,1,0,0,0,0,1
1457,3.5,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,1,1,NA,NA,NA,housewife,NA,0,1,0,0,0,1,0,0,0,student,PKC,17,0,4,2,0,0,0,0,1
1458,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,4,4,4,teacher,teacher,NA,NA,0,0,0,0,0,0,0,0,"1,500",student,PKC,18,1,2,2,0,0,0,0,1
1459,3.5,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,90,90,70,70,70,70,70,70,70,70,70,70,2,2,2,2,3,3,3,3,3,3,3,2,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,student,PKC,17,1,2,1,1,0,0,0,0
1460,0,0,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,3,3,3,3,3,3,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,50000,0,TSW,1,0,NA,4,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,student,0,18,1,4,2,0,0,0,0,1
1461,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,NA,3,3,4,3,3,4,3,3,3,3,20,20,30,30,30,30,30,30,30,30,30,30,4,4,4,4,3,3,2,2,3,3,NA,3,2,2,2,0,0,5,0,0,2,0,0,5,0,0,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,ALEX,0,0,0,0,0,0,0,Qualifications,Qualifications,,,,,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Missing,Missing,Missing,Missing,it is good,0,15000,30000,TSW,1,Tuen Mun Hospital,1,1,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,"3,500",student,PKC,16,1,2,2,0,0,0,0,1
1462,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,NA,3,3,3,3,2,4,4,3,3,3,20,20,20,20,50,20,50,50,50,50,50,50,5,5,5,5,3,3,3,2,3,3,2,3,3,3,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reasons,Reasons,Future hopes,Future hopes,Future hopes,Future hopes,Why do you choose this job?,Why do you choose this job?,What is your desired career/job,What is your desired career/job,What are your aspirations/goals/exepectations in future?,What are your aspirations/goals/exepectations in future?,nurse,0,50000,70000,TSW,1,Tuen Mun Hospital,4,4,NA,manager,manager,NA,NA,1,1,0,0,0,1,1,0,"5,000",student,TJCEC,16,1,3,2,0,0,0,0,1
1463,3.5,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,NA,4,3,NA,4,4,4,4,4,3,3,50,20,100,100,40,30,80,40,30,60,20,70,3,3,6,4,2,2,2,3,2,2,3,4,2,4,4,0,0,2,3,0,4,0,0,2,0,0,SISTER,Eaves,0,0,0,0,0,0,DAD,0,0,0,brother,"WWK, CHY",SISTER,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,Guaranteed,0,0,0,0,1,0,4,4,4,NA,NA,NA,NA,1,1,1,0,0,1,1,0,0,student,TCSS,17,1,2,2,0,0,0,0,1
1464,3.5,3.5,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,NT,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,1
1465,0,0,0,0,0,0,0,0,0,0,0,0,1,Ming Pao,Ming Pao,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,NA,3,3,3,3,3,3,3,3,3,3,60,60,60,60,60,60,60,60,60,50,60,70,4,4,4,4,4,4,4,2,4,4,2,4,4,2,3,0,2,99,5,0,3,0,2,99,5,0,cousin,0,0,0,0,0,MYSELF,0,"DAD, MUN",0,0,0,0,"FREIND, KWAN, MANYI",0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,Qualifications,Qualifications,Qualifications,Qualifications,What is your working experience?,What is your working experience?,Strengths and weakness,Strengths and weakness,Strengths and weakness,Strengths and weakness,Kindergarten teacher,0,20000,20000,TSW,4,0,3,4,4,NA,NA,NA,NA,1,1,1,0,1,1,1,0,450,STUDENT,SKHBBSS,18,1,3,2,0,0,0,0,1
1466,0.5,3.5,1.5,0,0,0,0,0,0,0,0,0,1,Hoshishima,Star Island,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,MESENGER / Everyday sounds,0,0,1,1,0,0,1,NA,3,3,3,2,2,3,2,3,3,2,50,40,50,70,60,40,60,60,90,100,80,50,4,3,7,1,4,3,4,2,3,3,2,3,4,2,6,10,6,5,1,0,6,10,4,4,1,0,west,DO,B,DAD,CC,MAMA,MAMA,ZDK,CC,CC,MAMA,MAMA,MAMA,MAMA,MAMA,MAMA,tree,WENDY,WENDY,MAMA,MAMA,tree,MAMA,Personal,Personal,Personal,Personal,Qualifications,Qualifications,Family circumstances / background,Family circumstances / background,What is your financial status currently?,What is your financial status currently?,Strengths and weakness,Strengths and weakness,interior designer,0,1.00E+13,2.00E+13,TM,1,Tuen Mun Hospital,1,1,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,0,STUDENT,0,14,1,2,2,0,0,0,0,1
1467,3.5,3.5,3.5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,Understand Issues,3,3,2,3,3,3,2,3,3,2,100,20,70,90,50,60,70,50,50,50,90,30,3,2,6,2,3,4,4,1,3,2,2,4,3,3,2,0,0,3,1,0,1,0,0,2,1,0,MD,IN,D,DAD,DM,DM,M,0,D,P,L,D,D,"S,H",M,D,D,H,-,"D,M",0,D,D,Qualifications,Qualifications,,,Qualifications,Qualifications,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,,,What is your working experience?,What is your working experience?,I like,0,0,0,TM,NA,0,2,2,2,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,STUDENT,0,17,1,3,2,0,0,0,0,1
1468,3.5,7,2,1,1,0,0,0,0,1,apple daily,1,1,APPLE,APPLE,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,NA,4,2,2,2,3,3,3,3,3,2,30,20,60,50,60,80,70,80,70,80,50,30,3,5,7,5,2,2,3,2,2,1,2,4,3,4,3,1,0,5,0,0,3,0,0,1,0,0,CARLY,CHRLES,0,0,0,0,sister,WILL,"DAD, MUN",Derren,IVAN,0,0,DARREN,0,0,DAD,0,0,0,0,0,sister,Reasons,Reasons,Qualifications,Qualifications,Working attitudes,Working attitudes,Why do you choose this job?,Why do you choose this job?,What is your working experience?,What is your working experience?,What are your passions? Are you self motivated?,What are your passions? Are you self motivated?,More income,0,0,10000,TM,2,0,2,4,3,engineering,engineering,NA,NA,0,1,1,0,0,1,0,0,150,STUDENT,0,14,1,3,1,0,0,0,0,1
1469,1,3.5,0,1,0,0,0,0,0,0,0,0,1,APPLE,APPLE,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,NA,3,3,3,2,2,3,3,2,3,2,10,10,10,50,50,60,70,50,50,50,80,30,4,3,5,3,3,3,3,3,3,3,2,4,3,2,4,3,0,5,0,7,2,3,0,5,0,1,0,0,0,WILL,0,0,"DAD, MUN, sister",0,"DAD, MUN",0,"KEN, MANDY, MALLY",0,sister,0,sister,0,0,MALLY,sister,0,0,KEN,0,Reasons,Reasons,Qualifications,Qualifications,Personal,Personal,Why do you choose this job?,Why do you choose this job?,Why are you suitable for this job,Why are you suitable for this job,Tell me about yourself,Tell me about yourself,"Social workers, service to others",3000,15000,25000,TM,1,Tuen Mun Hospital,2,2,2,DRIVER,DRIVER,CLERK,CLERK,1,1,1,0,0,1,1,0,500,ASSISTANT,CBTMSS,21,1,3,2,0,0,0,0,1
1470,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,NA,2,4,3,4,3,4,3,3,3,2,100,0,100,90,70,70,90,80,50,100,40,50,4,2,6,5,3,3,1,3,3,4,2,3,2,3,2,2,0,11,2,5,2,2,0,8,0,4,VICTOR,Thumb Down,O,O,O,WILL,kenndy,MISS HO,FAMILY,tween,"VICTOR, kenndy",0,0,tween,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0
1471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,NA,3,3,2,2,3,3,3,3,3,2,80,80,80,80,70,60,80,70,90,90,50,50,3,2,6,2,3,3,3,2,2,2,2,3,3,3,3,0,1,6,0,0,3,0,0,5,0,0,0,0,0,0,0,DAD,DAD,0,DAD,0,0,0,0,0,0,0,DAD,GOOD,O,O,O,MISS TSANG,0,Personal,Personal,Reasons,Reasons,Company related,Company related,Tell me about yourself,Tell me about yourself,Why do you choose this job?,Why do you choose this job?,What do you know about the company (company's future/expectations/materials),What do you know about the company (company's future/expectations/materials),chef,0,25000,30000,YL,1,Baptist Hospital,NA,NA,NA,MANAGER,MANAGER,housewife,NA,1,1,1,0,0,1,1,0,"1,000",STUDENT,PLKCLSCMC,18,1,3,1,0,0,0,0,1
1472,11,11,3.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,NA,3,2,2,3,2,3,3,2,3,3,90,70,60,90,70,80,80,70,100,100,100,50,5,6,7,2,3,3,4,3,3,3,2,2,3,3,3,2,0,27,0,0,3,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,STABLE,0,0,0,TSW,1,Tuen Mun Hospital,1,1,1,NA,NA,NA,NA,1,1,1,0,0,1,0,0,50,STUDENT,Tang Siu-tong,13,1,3,1,0,0,0,0,1
1473,7.5,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,NA,3,3,2,2,3,4,3,2,2,2,50,30,30,60,70,10,30,50,60,0,100,50,4,3,7,3,3,3,3,1,3,2,2,3,2,3,2,0,0,30,0,0,2,0,0,5,0,0,DAD,0,0,0,0,0,0,0,0,0,0,0,0,CINDY,0,0,0,DAD,UNCLE 2,WILL,UNCLE 2,0,MUM,Qualifications,Qualifications,Working attitudes,Working attitudes,,,What is your education level/what are your grades?,What is your education level/what are your grades?,What are your passions? Are you self motivated?,What are your passions? Are you self motivated?,Missing,Missing,NA,0,0,0,TSW,1,Tuen Mun Hospital,1,1,NA,Compact appliance,Compact appliance,Insurance,NA,1,1,0,0,1,1,1,0,400,STUDENT,Zonta,12,1,4,2,0,0,0,0,1
1474,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,10,10,70,60,80,80,80,50,100,0,50,60,5,5,4,3,4,4,4,1,3,3,2,4,3,2,2,4,0,5,3,0,1,0,0,2,1,0,Cousin,0,0,OLIVER,0,0,0,0,DAD,0,POT,0,0,"CHAU, SAM",0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,Qualifications,Qualifications,,Personality/values/ethics/IQ/mentality,What is your education level/what are your grades?,What is your education level/what are your grades?,What is your working experience?,What is your working experience?,,,"Teacher, feast",0,0,0,TSW,1,Our Lady,2,5,NA,MANAGER,MANAGER,housewife,NA,1,1,0,0,0,1,1,0,"1,000",STUDENT,Lutheran,16,1,3,2,0,0,0,0,1
1475,3.5,3.5,1,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,NA,3,3,3,3,3,4,4,3,4,3,80,80,90,90,90,90,100,100,90,0,100,90,4,3,5,4,3,4,3,2,4,3,2,3,3,3,3,0,0,10,2,0,3,0,0,8,0,0,PP,0,DAD,DAD,DAD,DAD,DAD,0,DAD,PP,P,0,0,0,0,0,DAD,DAD,DAD,DAD,DAD,DAD,DAD,Reasons,Reasons,Qualifications,Qualifications,Qualifications,Qualifications,Why do you choose this job?,Why do you choose this job?,What is your working experience?,What is your working experience?,Why do I want to hire you?,Why do I want to hire you?,Rich,0,50000,80000,TSW,3,0,3,3,3,SHIPPING,SHIPPING,NA,NA,1,1,1,0,0,1,1,0,0,STUDENT,Of sugar,18,1,5,1,0,0,0,0,1
1476,3.5,0,0,0,0,0,0,0,0,0,0,0,1,APPLE,APPLE,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,NA,4,4,4,4,4,4,4,4,4,4,100,90,80,70,60,50,40,30,20,10,10,100,4,6,7,3,3,2,2,3,3,3,3,1,2,3,4,15,0,20,1,0,4,0,0,1,0,0,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,Yong think,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,YL,1,Tuen Mun Hospital,4,4,1,Trasportation,Trasportation,housewife,NA,1,1,1,1,0,1,1,0,400,STUDENT,TSWGSS,16,1,3,1,0,0,0,0,1
1477,2,2,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,NA,3,3,3,3,3,3,3,3,3,3,100,100,100,90,70,60,60,50,80,80,70,100,4,2,4,4,3,3,3,3,3,3,3,3,3,2,3,4,0,5,2,0,1,4,0,4,2,0,0,0,0,TEACHER,FAMILY,0,0,0,0,0,TOM,0,0,MAY,0,0,MAY,0,0,0,0,ALEX,0,Reasons,Reasons,Reasons,Reasons,Salary,Salary,Why do you choose this job?,Why do you choose this job?,Reason for leaving past job,Reason for leaving past job,What is your expected salary level?,What is your expected salary level?,"Stable, more income",0,30000,80000,TSW,4,0,2,4,4,CLERK,CLERK,CLERK,CLERK,1,1,1,0,0,1,1,4,500,STUDENT,TSWCPS,17,1,3,1,0,0,0,0,1
1478,7,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,DATA Seacrh,2,3,1,2,2,NA,3,3,3,2,50,20,0,50,50,50,50,70,40,0,30,60,4,5,3,4,1,1,2,3,2,2,3,1,2,3,1,1,0,2,3,0,1,1,0,2,3,0,TEACHER,0,0,TEACHER,TEACHER,0,0,0,MUM,Social workers,"Social workers, FREIND",0,0,"FREIND, MUN",0,0,0,0,0,0,0,TEACHER,0,Reasons,Reasons,Job related,Job related,Salary,Salary,Why do you choose this job?,Why do you choose this job?,Do you understand the job requirements/how much do you know about the job,Do you understand the job requirements/how much do you know about the job,What is your expected salary level?,What is your expected salary level?,"Stock analysis, development, bank executives, major fashion brand CEO",2200,25000,78000,YL,2,Kwong Wah,4,2,NA,DRIVER,DRIVER,ground,NA,1,0,0,0,0,0,0,0,"3,500",Snack PARTIME,Dao,15,1,2,2,0,0,0,0,1
1479,9,9,11,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,NA,4,4,4,4,4,4,4,4,4,4,80,80,80,90,50,50,50,60,50,60,20,20,6,6,7,3,4,4,4,4,3,4,2,1,3,2,2,3,0,7,5,7,1,1,0,3,3,4,"Dayong, aunt",0,Younger brother,aunt,aunt,"Aunt, BEE",0,Mother,FREIND,Social workers,Social workers,TEACHER,TEACHER,WILL,WILL,team leader,0,0,0,0,0,0,0,Qualifications,Qualifications,Reasons,Reasons,Qualifications,Qualifications,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Why do you want to join the company?,Why do you want to join the company?,Strengths and weakness,Strengths and weakness,Design of Accounting,2000,0,0,TSW,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,bookstore,Dao,17,1,3,2,0,0,0,0,1
1480,11,3.5,1,1,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,NA,3,3,3,3,3,3,3,3,3,3,100,60,90,100,80,90,90,90,80,60,90,80,4,5,6,4,3,3,3,2,3,3,2,1,2,2,3,3,8,10,1,0,3,3,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KELLY,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,Relaxed,0,15000,20000,TSW,3,Queen Elizabeth Hospital,3,4,1,Skilled worker,Skilled worker,diet,NA,1,1,1,0,0,1,1,0,0,STUDENT,STYAYYC,16,1,3,2,0,0,0,0,1
1481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,NA,3,3,3,4,3,3,4,4,3,1,60,50,70,80,80,80,90,100,80,0,70,80,5,6,7,6,3,1,3,1,4,3,4,3,3,3,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MERCY,0,0,0,MERCY,0,0,MERCY,0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,Salary,Salary,Job related,Job related,What is your working experience?,What is your working experience?,What is your expected salary level?,What is your expected salary level?,Preferred working time/is flexible working hours ok?/how long can you work in a day,Preferred working time/is flexible working hours ok?/how long can you work in a day,DOCTOR,0,0,0,TSW,1,0,1,4,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,"1,000",STUDENT,0,13,1,3,2,0,0,0,0,1
1482,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,40,40,80,90,50,50,50,60,70,40,40,60,4,5,4,5,3,3,2,2,3,3,3,3,1,4,5,0,0,3,4,0,2,0,0,1,0,0,0,0,0,Sister,Sister,0,0,0,0,CAROL,0,0,0,CAROL,0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,Salary,Salary,Job related,Job related,What is your working experience?,What is your working experience?,What is your expected salary level?,What is your expected salary level?,Preferred working time/is flexible working hours ok?/how long can you work in a day,Preferred working time/is flexible working hours ok?/how long can you work in a day,"Easy, NO PRESSURE",0,0,0,TSW,4,0,2,4,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,100,STUDENT,0,13,1,3,2,0,0,0,0,1
1483,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,TWITCH,0,0,0,0,1,0,0,NA,3,3,3,4,3,3,3,3,4,3,80,70,80,90,80,60,70,80,80,70,80,70,4,3,4,4,3,3,4,3,3,3,4,3,3,3,3,0,0,6,1,0,3,0,0,2,0,0,MUM,MUM,FREIND,BROTHER,BROTHER,FREIND,MUM,DAD,DAD,FREIND,MUM,FREIND,MUM,DAD,DAD,MUM,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,20000,30000,TSW,1,0,1,1,1,engineering,engineering,NA,NA,1,1,1,0,0,0,0,1,"1,200",0,Shap Pat Heung,16,1,3,1,0,0,0,0,1
1484,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,NA,4,4,3,3,4,4,4,4,4,4,80,80,90,100,90,60,80,90,90,0,90,50,4,4,4,4,4,4,4,1,3,3,2,3,4,1,2,1,0,5,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,Working to help others,0,0,0,TSW,1,Tuen Mun Hospital,4,4,NA,NA,NA,NA,NA,1,1,0,0,NA,0,0,0,"1,200",0,CLSMSS,13,1,4,2,0,0,0,0,1
1485,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,NA,3,3,3,3,3,3,3,3,3,3,80,40,60,70,80,10,60,60,60,0,70,70,4,4,5,3,3,4,3,2,3,3,2,2,3,2,2,5,3,6,2,0,1,1,0,2,0,0,AUNT,0,0,0,AUNT,0,0,0,AUNT,0,0,0,0,FREIND,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,DESIGN Related,0,0,0,TSW,1,Tuen Mun Hospital,1,1,NA,surveyor,surveyor,CLERK,NA,1,1,0,0,0,1,1,0,"1,000",0,0,13,NA,4,2,0,0,0,0,1
